CropName_1,CityName,textbox5,textbox6,textbox7
Wheat,Multan,6/15/2012,12/11/2023,Rs./100kg

Label,chart1_CategoryGroup1_label,chart1_CategoryGroup1_Value_DataValue0
,01 Feb 14,3763
,02 Feb 14,3738
,03 Feb 14,3738
,04 Feb 14,3738
,05 Feb 14,3713
,06 Feb 14,3725
,07 Feb 14,
,08 Feb 14,3763
,09 Feb 14,3763
,10 Feb 14,3788
,11 Feb 14,3763
,12 Feb 14,3788
,13 Feb 14,3788
,14 Feb 14,
,15 Feb 14,3775
,16 Feb 14,3788
,17 Feb 14,3788
,18 Feb 14,3788
,19 Feb 14,3788
,20 Feb 14,3788
,21 Feb 14,
,22 Feb 14,3888
,23 Feb 14,3850
,24 Feb 14,3938
,25 Feb 14,3913
,26 Feb 14,3925
,27 Feb 14,3913
,28 Feb 14,
,01 Mar 14,3913
,02 Mar 14,3938
,03 Mar 14,3988
,04 Mar 14,3938
,05 Mar 14,3938
,06 Mar 14,3938
,07 Mar 14,
,08 Mar 14,3938
,09 Mar 14,3913
,10 Mar 14,3907
,12 Mar 14,3938
,13 Mar 14,3938
,14 Mar 14,
,15 Mar 14,3913
,16 Mar 14,3913
,17 Mar 14,3913
,18 Mar 14,3988
,19 Mar 14,
,20 Mar 14,
,21 Mar 14,
,22 Mar 14,
,23 Mar 14,
,24 Mar 14,
,25 Mar 14,3963
,26 Mar 14,
,27 Mar 14,
,28 Mar 14,
,29 Mar 14,
,30 Mar 14,
,31 Mar 14,
,01 Apr 14,
,02 Apr 14,3763
,03 Apr 14,3763
,04 Apr 14,
,05 Apr 14,3775
,06 Apr 14,3613
,07 Apr 14,3425
,08 Apr 14,3513
,09 Apr 14,3513
,10 Apr 14,3475
,11 Apr 14,
,12 Apr 14,3313
,13 Apr 14,3313
,14 Apr 14,3025
,15 Apr 14,3025
,16 Apr 14,2975
,17 Apr 14,3013
,18 Apr 14,
,19 Apr 14,3025
,20 Apr 14,3025
,21 Apr 14,3025
,23 Apr 14,
,24 Apr 14,3025
,25 Apr 14,
,26 Apr 14,2975
,27 Apr 14,2938
,28 Apr 14,2938
,29 Apr 14,2975
,30 Apr 14,2975
,01 May 14,2950
,02 May 14,
,04 May 14,2969
,05 May 14,2969
,06 May 14,2963
,07 May 14,2988
,08 May 14,2963
,09 May 14,
,11 May 14,
,12 May 14,3505
,13 May 14,2969
,14 May 14,2969
,15 May 14,3038
,16 May 14,
,17 May 14,3032
,18 May 14,3032
,19 May 14,3038
,20 May 14,3013
,21 May 14,2988
,22 May 14,3019
,23 May 14,
,24 May 14,3038
,25 May 14,3025
,26 May 14,3032
,27 May 14,3032
,28 May 14,3038
,29 May 14,3032
,30 May 14,
,31 May 14,3032
,02 Jun 14,3038
,03 Jun 14,3038
,04 Jun 14,3032
