CropName_1,CityName,textbox5,textbox6,textbox7
Sugar,Faisalabad,1/1/2010,12/11/2023,Rs./100kg

Label,chart1_CategoryGroup1_label,chart1_CategoryGroup1_Value_DataValue0
,23 Apr 11,6325
,26 Apr 11,6350
,27 Apr 11,6250
,28 Apr 11,6250
,29 Apr 11,
,30 Apr 11,6250
,02 May 11,6250
,03 May 11,6175
,04 May 11,6175
,05 May 11,6175
,06 May 11,
,07 May 11,6175
,09 May 11,6175
,10 May 11,6275
,11 May 11,6275
,12 May 11,6263
,13 May 11,
,14 May 11,6275
,16 May 11,6275
,17 May 11,6300
,18 May 11,6370
,19 May 11,6370
,20 May 11,
,21 May 11,6375
,23 May 11,6375
,24 May 11,6375
,25 May 11,6375
,26 May 11,6325
,27 May 11,
,28 May 11,6325
,30 May 11,6325
,31 May 11,6350
,01 Jun 11,6400
,03 Jun 11,
,04 Jun 11,6475
,06 Jun 11,6575
,07 Jun 11,6525
,08 Jun 11,6575
,09 Jun 11,6620
,10 Jun 11,
,11 Jun 11,6620
,13 Jun 11,6620
,14 Jun 11,6725
,15 Jun 11,6680
,16 Jun 11,6670
,17 Jun 11,
,18 Jun 11,6655
,20 Jun 11,6650
,21 Jun 11,6650
,22 Jun 11,6625
,23 Jun 11,6625
,24 Jun 11,
,25 Jun 11,6650
,27 Jun 11,6650
,28 Jun 11,6675
,29 Jun 11,6675
,30 Jun 11,6820
,01 Jul 11,
,02 Jul 11,6875
,04 Jul 11,6875
,05 Jul 11,6875
,06 Jul 11,6875
,07 Jul 11,6875
,08 Jul 11,
,09 Jul 11,6855
,11 Jul 11,6820
,12 Jul 11,6820
,13 Jul 11,6820
,14 Jul 11,6825
,15 Jul 11,
,16 Jul 11,6820
,18 Jul 11,6838
,19 Jul 11,6920
,20 Jul 11,6920
,21 Jul 11,6920
,22 Jul 11,
,23 Jul 11,6920
,25 Jul 11,6965
,26 Jul 11,6965
,27 Jul 11,6965
,28 Jul 11,6965
,29 Jul 11,
,30 Jul 11,6965
,31 Jul 11,6965
,01 Aug 11,6965
,02 Aug 11,6965
,03 Aug 11,6965
,04 Aug 11,6965
,05 Aug 11,6965
,06 Aug 11,6965
,07 Aug 11,7038
,08 Aug 11,7038
,09 Aug 11,6975
,10 Aug 11,7090
,11 Aug 11,7090
,12 Aug 11,7090
,13 Aug 11,7090
,14 Aug 11,7090
,15 Aug 11,7065
,16 Aug 11,7090
,17 Aug 11,7090
,18 Aug 11,7090
,19 Aug 11,7090
,20 Aug 11,
,21 Aug 11,7175
,23 Aug 11,7375
,24 Aug 11,7375
,25 Aug 11,7375
,26 Aug 11,7475
,27 Aug 11,7175
,28 Aug 11,7475
,29 Aug 11,7475
,30 Aug 11,7425
,05 Sep 11,7425
,06 Sep 11,7425
,07 Sep 11,7425
,08 Sep 11,7425
,09 Sep 11,
,10 Sep 11,7363
,12 Sep 11,7363
,13 Sep 11,7375
,14 Sep 11,7375
,15 Sep 11,7615
,16 Sep 11,
,17 Sep 11,7275
,19 Sep 11,7275
,20 Sep 11,7275
,21 Sep 11,6900
,22 Sep 11,6900
,23 Sep 11,
,24 Sep 11,6900
,26 Sep 11,6850
,27 Sep 11,6850
,28 Sep 11,6850
,29 Sep 11,6850
,30 Sep 11,
,01 Oct 11,6850
,03 Oct 11,
,04 Oct 11,6850
,05 Oct 11,6850
,06 Oct 11,6815
,07 Oct 11,
,08 Oct 11,6813
,10 Oct 11,6813
,11 Oct 11,6808
,12 Oct 11,6808
,13 Oct 11,6625
,14 Oct 11,
,15 Oct 11,6625
,17 Oct 11,6625
,18 Oct 11,6625
,19 Oct 11,6625
,20 Oct 11,6625
,21 Oct 11,
,22 Oct 11,6625
,25 Oct 11,6525
,26 Oct 11,6525
,27 Oct 11,6525
,28 Oct 11,
,29 Oct 11,6250
,31 Oct 11,6250
,01 Nov 11,6250
,02 Nov 11,6100
,03 Nov 11,6100
,04 Nov 11,
,05 Nov 11,6100
,10 Nov 11,6470
,11 Nov 11,
,12 Nov 11,6100
,14 Nov 11,6100
,15 Nov 11,6100
,16 Nov 11,6180
,17 Nov 11,6180
,18 Nov 11,
,19 Nov 11,6180
,21 Nov 11,6170
,22 Nov 11,6170
,23 Nov 11,6175
,24 Nov 11,6200
,25 Nov 11,
,26 Nov 11,5740
,28 Nov 11,5640
,29 Nov 11,5463
,30 Nov 11,5463
,01 Dec 11,5340
,02 Dec 11,
,03 Dec 11,5340
,07 Dec 11,5230
,08 Dec 11,5230
,09 Dec 11,
,10 Dec 11,5200
,12 Dec 11,5080
,13 Dec 11,
,14 Dec 11,5035
,15 Dec 11,5025
,16 Dec 11,
,17 Dec 11,4980
,19 Dec 11,4980
,20 Dec 11,4790
,21 Dec 11,4790
,22 Dec 11,4790
,23 Dec 11,
,24 Dec 11,4580
,26 Dec 11,4610
,27 Dec 11,4830
,28 Dec 11,4580
,29 Dec 11,5125
,30 Dec 11,
,31 Dec 11,5175
,02 Jan 12,5150
,03 Jan 12,5020
,04 Jan 12,5020
,05 Jan 12,4930
,06 Jan 12,
,07 Jan 12,4830
,09 Jan 12,4930
,10 Jan 12,4780
,11 Jan 12,4750
,12 Jan 12,4760
,13 Jan 12,
,14 Jan 12,4765
,16 Jan 12,4825
,18 Jan 12,4790
,19 Jan 12,4790
,20 Jan 12,
,21 Jan 12,4750
,23 Jan 12,4750
,24 Jan 12,4780
,25 Jan 12,4780
,26 Jan 12,4760
,27 Jan 12,
,28 Jan 12,4650
,30 Jan 12,4650
,31 Jan 12,4650
,01 Feb 12,4650
,02 Feb 12,4650
,03 Feb 12,
,06 Feb 12,4730
,07 Feb 12,4730
,08 Feb 12,4730
,09 Feb 12,4730
,10 Feb 12,
,11 Feb 12,4680
,13 Feb 12,4625
,14 Feb 12,4625
,15 Feb 12,4575
,16 Feb 12,4575
,17 Feb 12,
,18 Feb 12,4605
,20 Feb 12,4625
,21 Feb 12,4625
,22 Feb 12,4620
,23 Feb 12,4620
,24 Feb 12,
,25 Feb 12,4600
,27 Feb 12,4850
,28 Feb 12,4980
,29 Feb 12,5025
,01 Mar 12,5025
,02 Mar 12,
,03 Mar 12,5075
,05 Mar 12,5075
,06 Mar 12,5075
,07 Mar 12,5100
,08 Mar 12,5100
,09 Mar 12,
,10 Mar 12,5350
,12 Mar 12,5340
,13 Mar 12,5250
,14 Mar 12,5250
,15 Mar 12,5250
,16 Mar 12,
,17 Mar 12,5250
,19 Mar 12,5250
,20 Mar 12,5240
,21 Mar 12,5240
,22 Mar 12,5230
,24 Mar 12,5230
,26 Mar 12,5270
,27 Mar 12,5270
,28 Mar 12,5300
,29 Mar 12,5275
,30 Mar 12,
,31 Mar 12,5170
,02 Apr 12,5350
,03 Apr 12,5350
,04 Apr 12,5340
,05 Apr 12,5340
,06 Apr 12,
,07 Apr 12,5340
,09 Apr 12,5340
,10 Apr 12,5340
,11 Apr 12,5340
,12 Apr 12,5375
,13 Apr 12,
,16 Apr 12,5375
,17 Apr 12,5290
,18 Apr 12,5290
,19 Apr 12,5250
,20 Apr 12,
,21 Apr 12,5250
,23 Apr 12,5225
,24 Apr 12,5205
,25 Apr 12,5180
,26 Apr 12,5180
,27 Apr 12,
,28 Apr 12,5100
,29 Apr 12,5170
,30 Apr 12,5170
,02 May 12,5080
,03 May 12,5110
,04 May 12,
,05 May 12,5110
,06 May 12,5110
,07 May 12,5110
,08 May 12,5100
,09 May 12,5100
,10 May 12,5100
,11 May 12,
,12 May 12,5085
,14 May 12,5100
,15 May 12,5100
,16 May 12,5025
,17 May 12,5085
,18 May 12,
,19 May 12,5130
,21 May 12,5130
,22 May 12,5130
,23 May 12,5130
,24 May 12,5050
,25 May 12,
,26 May 12,5050
,28 May 12,5050
